Cls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,genus_acinetobacter,0.102280581,family_moraxellaceae,0.111915734,genus_cronobacter,0.444444444,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_shigella,0.102189781,order_enterobacterales,1,genus_enterobacter,0.073614558,genus_escherichia,0.260827251,genus_klebsiella,1,genus_raoultella,0.239316239,order_moraxellales,0.111915734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,family_yersiniaceae,0.133333333,genus_proteus,0.197674419,family_morganellaceae,0.30927835,genus_morganella,0.666666667,genus_salmonella,0.269749518,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_serratia,0.267716535,genus_atlantibacter,1,order_enterobacterales,1,genus_enterobacter,1,genus_citrobacter,1,genus_escherichia,1,genus_klebsiella,1,genus_raoultella,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,family_enterococcaceae,1,order_lactobacillales,1,class_bacilli,1,phylum_bacillota,1,family_streptococcaceae,0.09178744,genus_streptococcus,0.233766234,genus_vagococcus,0.380952381,genus_enterococcus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,genus_lactococcus,0.071216617,genus_enterococcus,1,family_lactobacillaceae,0.05826657,family_bacillaceae,0.27092511,order_bacillales,0.441735389,family_staphylococcaceae,0.140929535,order_lactobacillales,1,class_bacilli,1,genus_streptococcus,0.233766234,family_enterococcaceae,1,phylum_bacillota,1,family_streptococcaceae,0.183574879,genus_bacillus,0.27486911,genus_ligilactobacillus,0.11627907,genus_staphylococcus,0.13618369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,family_yersiniaceae,0.133333333,phylum_actinomycetota,0.204081633,order_mycobacteriales,0.185365854,genus_salmonella,1,family_bacillaceae,0.27092511,order_bacillales,0.189315167,class_gammaproteobacteria,1,family_corynebacteriaceae,0.473684211,family_enterobacteriaceae,1,order_flavobacteriales,0.151515152,phylum_pseudomonadota,1,genus_shigella,1,genus_serratia,0.267716535,genus_corynebacterium,0.473684211,class_bacilli,0.151009939,genus_flavobacterium,0.285714286,order_enterobacterales,1,class_flavobacteriia,0.151515152,phylum_bacteroidota,0.119341564,family_flavobacteriaceae,0.285714286,genus_escherichia,1,phylum_bacillota,0.159766046,class_actinomycetes,0.202941176,genus_klebsiella,0.653385109,genus_bacillus,0.27486911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,phylum_pseudomonadota,1,genus_escherichia,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,family_yersiniaceae,1,genus_phytobacter,0.777777778,genus_salmonella,0.269749518,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_leclercia,0.351351351,genus_serratia,1,order_enterobacterales,1,genus_enterobacter,1,genus_citrobacter,1,genus_escherichia,0.869424169,genus_klebsiella,1,genus_raoultella,0.239316239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,family_enterococcaceae,1,order_lactobacillales,1,class_bacilli,1,phylum_bacillota,1,genus_enterococcus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,phylum_pseudomonadota,1,genus_salmonella,0.629415543,genus_shigella,0.204379562,genus_escherichia,1,genus_klebsiella,0.043559007,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,phylum_pseudomonadota,1,order_aeromonadales,0.142259414,family_moraxellaceae,1,genus_acinetobacter,1,family_aeromonadaceae,0.142259414,genus_aeromonas,0.142259414,class_gammaproteobacteria,1,order_moraxellales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,genus_latilactobacillus,1,genus_secundilactobacillus,1,genus_lactobacillus,0.737704918,genus_pediococcus,1,family_lactobacillaceae,1,genus_levilactobacillus,1,genus_companilactobacillus,1,order_lactobacillales,1,genus_paucilactobacillus,1,class_bacilli,1,genus_loigolactobacillus,0.476190476,genus_lactiplantibacillus,1,genus_furfurilactobacillus,1,phylum_bacillota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,order_burkholderiales,0.130872483,genus_salmonella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,class_betaproteobacteria,0.102620087,genus_shigella,1,order_enterobacterales,1,family_burkholderiaceae,0.108433735,genus_citrobacter,0.27124183,genus_burkholderia,0.090909091,genus_escherichia,1,genus_klebsiella,0.348472058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,genus_acinetobacter,0.05114029,family_moraxellaceae,0.055957867,family_yersiniaceae,0.133333333,genus_salmonella,0.224791265,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_shigella,0.817518248,genus_serratia,0.267716535,order_enterobacterales,1,genus_escherichia,1,genus_klebsiella,0.457369576,order_moraxellales,0.055957867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,genus_salmonella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_shigella,0.613138686,order_enterobacterales,1,order_aeromonadales,0.142259414,genus_aeromonas,0.142259414,family_aeromonadaceae,0.142259414,genus_escherichia,1,genus_klebsiella,0.108897518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,phylum_pseudomonadota,1,genus_salmonella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,genus_acinetobacter,0.05114029,family_moraxellaceae,0.055957867,genus_enterococcus,1,family_staphylococcaceae,0.035232384,order_bacillales,0.063105056,class_gammaproteobacteria,0.023213928,phylum_pseudomonadota,0.029254712,order_lactobacillales,1,class_bacilli,1,genus_streptococcus,0.233766234,family_enterococcaceae,1,phylum_bacillota,1,family_streptococcaceae,0.09178744,order_moraxellales,0.055957867,genus_staphylococcus,0.034045922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,genus_salmonella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_leclercia,0.351351351,genus_shigella,0.510948905,order_enterobacterales,1,genus_enterobacter,0.29445823,genus_citrobacter,1,genus_escherichia,1,genus_klebsiella,0.348472058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,genus_piscirickettsia,1,phylum_pseudomonadota,1,family_piscirickettsiaceae,1,class_gammaproteobacteria,1,order_thiotrichales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,genus_cronobacter,1,family_yersiniaceae,1,genus_salmonella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_yersinia,1,genus_buttiauxella,1,order_enterobacterales,1,genus_enterobacter,1,genus_citrobacter,1,genus_escherichia,0.304298459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,phylum_pseudomonadota,1,genus_salmonella,0.989081567,genus_shigella,0.510948905,genus_escherichia,1,genus_klebsiella,0.304913051,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,phylum_pseudomonadota,1,genus_klebsiella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,genus_raoultella,0.239316239,order_enterobacterales,1,genus_enterobacter,0.073614558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,genus_limosilactobacillus,1,genus_latilactobacillus,1,genus_lentilactobacillus,1,genus_lacticaseibacillus,1,genus_lactobacillus,0.737704918,genus_pediococcus,1,family_lactobacillaceae,1,genus_fructilactobacillus,1,genus_levilactobacillus,1,genus_companilactobacillus,0.875,genus_liquorilactobacillus,0.571428571,order_lactobacillales,1,genus_paucilactobacillus,0.666666667,class_bacilli,1,genus_loigolactobacillus,0.476190476,genus_lactiplantibacillus,1,phylum_bacillota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,phylum_pseudomonadota,1,genus_shigella,0.102189781,genus_escherichia,0.021735604,genus_klebsiella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,genus_raoultella,0.717948718,order_enterobacterales,1,genus_enterobacter,0.147229115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,genus_limosilactobacillus,0.583333333,genus_lactobacillus,0.491803279,genus_lactococcus,1,genus_enterococcus,0.090686275,family_lactobacillaceae,0.233066278,class_gammaproteobacteria,0.023213928,family_enterobacteriaceae,0.014121145,genus_levilactobacillus,0.264705882,phylum_pseudomonadota,0.029254712,order_lactobacillales,1,class_bacilli,1,genus_streptococcus,1,order_enterobacterales,0.016088011,family_enterococcaceae,0.129518072,genus_klebsiella,0.021779504,phylum_bacillota,1,family_streptococcaceae,1,genus_vagococcus,0.380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,phylum_pseudomonadota,1,genus_salmonella,1,genus_shigella,0.613138686,genus_citrobacter,0.135620915,genus_escherichia,1,genus_klebsiella,0.087118015,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,phylum_pseudomonadota,1,genus_acinetobacter,1,family_moraxellaceae,1,class_gammaproteobacteria,1,order_moraxellales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,family_borreliaceae,1,genus_borreliella,1,order_spirochaetales,1,genus_borrelia,0.055432373,class_spirochaetia,1,phylum_spirochaetota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,genus_salmonella,0.809248555,class_gammaproteobacteria,1,family_enterobacteriaceae,1,phylum_pseudomonadota,1,genus_shigella,0.204379562,order_enterobacterales,1,genus_enterobacter,0.147229115,genus_citrobacter,0.406862745,genus_escherichia,1,genus_klebsiella,0.326692554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,order_burkholderiales,1,phylum_pseudomonadota,1,class_betaproteobacteria,1,family_burkholderiaceae,1,genus_burkholderia,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,family_borreliaceae,1,order_spirochaetales,1,genus_borrelia,1,class_spirochaetia,1,phylum_spirochaetota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,family_sphingobacteriaceae,0.8,order_sphingobacteriales,0.8,phylum_actinomycetota,0.408163265,family_pseudomonadaceae,0.149797571,genus_prevotella,1,genus_macrococcus,0.290322581,family_staphylococcaceae,1,order_bacillales,1,genus_mammaliicoccus,1,class_gammaproteobacteria,0.046427857,family_enterobacteriaceae,0.014121145,class_bacteroidia,0.188481675,family_streptomycetaceae,0.538461539,phylum_pseudomonadota,0.058509424,class_bacilli,1,genus_pseudomonas,0.146443515,order_bacteroidales,0.188481675,order_kitasatosporales,0.538461539,class_sphingobacteriia,0.8,order_enterobacterales,0.016088011,phylum_bacteroidota,0.358024691,genus_escherichia,0.021735604,genus_sphingobacterium,0.75,phylum_bacillota,1,class_actinomycetes,0.405882353,order_pseudomonadales,0.153225806,family_prevotellaceae,1,genus_streptomyces,0.538461539,genus_staphylococcus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,phylum_pseudomonadota,1,genus_salmonella,0.044958253,genus_shigella,1,genus_escherichia,1,genus_klebsiella,0.283133547,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,genus_enterobacter,0.073614558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,genus_lelliottia,1,family_yersiniaceae,0.133333333,genus_salmonella,1,genus_mixta,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,family_erwiniaceae,0.198895028,phylum_pseudomonadota,1,genus_serratia,0.267716535,genus_shigella,0.102189781,genus_kluyvera,0.714285714,order_enterobacterales,1,genus_enterobacter,0.368072788,genus_citrobacter,0.406862745,genus_escherichia,1,genus_klebsiella,0.696944116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,order_burkholderiales,0.261744966,order_xanthomonadales,1,class_gammaproteobacteria,1,phylum_pseudomonadota,1,class_betaproteobacteria,0.205240175,family_xanthomonadaceae,1,family_burkholderiaceae,0.21686747,genus_xanthomonas,1,genus_ralstonia,0.333333333,genus_burkholderia,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,order_lactobacillales,1,class_bacilli,1,phylum_bacillota,1,family_streptococcaceae,1,genus_streptococcus,0.233766234,genus_lactococcus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,genus_pantoea,0.232876712,class_gammaproteobacteria,1,family_enterobacteriaceae,1,family_erwiniaceae,0.198895028,phylum_pseudomonadota,1,order_enterobacterales,1,genus_enterobacter,1,genus_citrobacter,1,genus_escherichia,0.021735604,genus_klebsiella,0.71872362,genus_raoultella,0.717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,phylum_pseudomonadota,1,genus_klebsiella,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,phylum_pseudomonadota,1,genus_shigella,0.510948905,genus_escherichia,1,class_gammaproteobacteria,1,family_enterobacteriaceae,1,order_enterobacterales,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
